303,3,1154,100,159,379,1,-1,-1,-1
304,3,1153,100,161,379,1,-1,-1,-1
305,3,1153,100,161,378,1,-1,-1,-1
306,3,1153,100,161,378,1,-1,-1,-1
322,9,78,314,206,510,1,-1,-1,-1
323,9,77,312,202,510,1,-1,-1,-1
324,9,74,308,205,515,1,-1,-1,-1
325,9,93,301,192,463,1,-1,-1,-1
326,9,93,313,202,463,1,-1,-1,-1
330,9,85,339,212,488,1,-1,-1,-1
331,9,80,335,215,497,1,-1,-1,-1
332,9,77,339,217,502,1,-1,-1,-1
332,10,22,379,142,371,1,-1,-1,-1
333,10,26,380,140,374,1,-1,-1,-1
333,9,78,343,215,506,1,-1,-1,-1
334,9,78,346,215,504,1,-1,-1,-1
335,9,79,347,214,502,1,-1,-1,-1
338,3,828,145,204,518,1,-1,-1,-1
339,3,823,145,208,520,1,-1,-1,-1
340,3,810,147,203,520,1,-1,-1,-1
342,9,78,345,223,501,1,-1,-1,-1
343,9,78,344,224,502,1,-1,-1,-1
344,9,83,338,222,502,1,-1,-1,-1
345,9,90,319,220,498,1,-1,-1,-1
345,11,233,272,197,433,1,-1,-1,-1
346,9,93,311,218,496,1,-1,-1,-1
346,11,254,270,198,428,1,-1,-1,-1
347,9,94,309,217,494,1,-1,-1,-1
347,11,261,270,200,424,1,-1,-1,-1
348,9,95,308,216,493,1,-1,-1,-1
348,11,263,271,201,422,1,-1,-1,-1
354,9,146,322,177,454,1,-1,-1,-1
355,9,153,315,173,454,1,-1,-1,-1
355,12,637,229,221,571,1,-1,-1,-1
360,12,840,178,260,586,1,-1,-1,-1
360,1,508,226,266,648,1,-1,-1,-1
360,9,264,238,197,472,1,-1,-1,-1
361,12,910,170,246,576,1,-1,-1,-1
361,9,310,233,195,482,1,-1,-1,-1
362,12,943,168,243,570,1,-1,-1,-1
362,9,344,226,193,493,1,-1,-1,-1
363,12,959,166,248,568,1,-1,-1,-1
363,9,377,220,202,508,1,-1,-1,-1
364,12,962,166,253,566,1,-1,-1,-1
364,9,387,215,209,519,1,-1,-1,-1
365,12,1021,152,245,559,1,-1,-1,-1
366,12,1070,149,229,550,1,-1,-1,-1
367,12,1090,150,218,543,1,-1,-1,-1
368,12,1098,151,210,539,1,-1,-1,-1
369,12,1130,126,197,514,1,-1,-1,-1
370,12,1149,123,190,495,1,-1,-1,-1
371,12,1159,122,190,478,1,-1,-1,-1
372,12,1162,124,189,467,1,-1,-1,-1
373,12,1188,116,180,449,1,-1,-1,-1
374,12,1220,116,167,434,1,-1,-1,-1
375,12,1236,120,157,420,1,-1,-1,-1
375,7,772,127,243,607,1,-1,-1,-1
376,12,1243,124,149,411,1,-1,-1,-1
376,7,789,127,240,607,1,-1,-1,-1
377,7,808,122,238,608,1,-1,-1,-1
385,7,1077,92,200,514,1,-1,-1,-1
392,7,1172,76,166,457,1,-1,-1,-1
393,7,1175,77,163,446,1,-1,-1,-1
394,7,1176,79,160,438,1,-1,-1,-1
399,7,1164,61,135,387,1,-1,-1,-1
400,7,1167,62,131,378,1,-1,-1,-1
401,7,1168,64,129,371,1,-1,-1,-1
402,7,1175,56,124,359,1,-1,-1,-1
410,7,1197,50,108,307,1,-1,-1,-1
411,7,1205,48,109,296,1,-1,-1,-1
412,7,1217,48,106,292,1,-1,-1,-1
413,7,1225,49,103,286,1,-1,-1,-1
421,7,1243,47,91,255,1,-1,-1,-1
442,3,1198,38,80,232,1,-1,-1,-1
443,3,1195,40,80,234,1,-1,-1,-1
444,3,1192,42,80,234,1,-1,-1,-1
464,13,1232,75,114,320,1,-1,-1,-1
465,13,1232,78,118,320,1,-1,-1,-1
466,13,1232,82,122,323,1,-1,-1,-1
467,13,1232,83,124,325,1,-1,-1,-1
468,13,1231,87,122,332,1,-1,-1,-1
469,13,1229,87,121,336,1,-1,-1,-1
470,13,1225,87,122,339,1,-1,-1,-1
471,13,1222,89,122,343,1,-1,-1,-1
472,13,1216,96,126,355,1,-1,-1,-1
478,13,1168,105,156,387,1,-1,-1,-1
479,13,1157,105,156,393,1,-1,-1,-1
480,13,1153,102,153,399,1,-1,-1,-1
481,13,1139,104,153,408,1,-1,-1,-1
482,13,1134,103,152,414,1,-1,-1,-1
483,13,1132,101,152,419,1,-1,-1,-1
484,13,1107,117,157,436,1,-1,-1,-1
485,13,1061,93,152,424,1,-1,-1,-1
486,13,1035,84,150,420,1,-1,-1,-1
487,13,1043,106,158,440,1,-1,-1,-1
488,13,1012,126,169,463,1,-1,-1,-1
489,13,994,129,171,479,1,-1,-1,-1
